"Uid","WORK_CONDITION","TERMS_OF_EMP","working_hours","JOB_DEP","Eco_sect","Employer_category","job_category","Job_desc","EMOLUMENT","employee_count"
50191,"C","CDI",1491,"59","CI","ct_9","O","373b",31231,"tr_6"
50192,"C","CDI",1193,"59","CC","ct_9","O","553b",10803,"tr_3"
50196,"C","CDI",1719,"59","JC","ct_9","O","478c",16624,"tr_6"
50197,"C","CDI",1470,"59","GZ","ct_9","O","554d",12701,"tr_1"
50206,"C","CDI",826,"59","MA","ct_9","O","372b",25021,"tr_4"
50213,"C","CDD",547,"59","NZ","ct_9","O","543g",4003,"tr_1"
50228,"P","CDI",1121,"59","PZ","ct_8","O","525a",8858,"tr_2"
50231,"C","CDI",1627,"59","CM","ct_9","O","622c",15542,"tr_4"
50238,"P","CDI",459,"","GZ","ct_9","O","543f",7868,"tr_3"
50241,"C","CDI",1654,"59","GZ","ct_9","O","433b",21043,"tr_1"
50245,"C","AUT",1820,"59","OZ","ct_2","O","621f",17528,"tr_4"
50246,"C","CDI",1648,"59","QB","ct_8","O","432d",20596,"tr_5"
50252,"P","CDI",1358,"59","PZ","ct_8","O","525a",12711,"tr_3"
50256,"N","CDI",1506,"59","GZ","ct_9","O","373c",58744,"tr_4"
50260,"C","CDI",2028,"59","NZ","ct_9","O","542a",27167,"tr_5"
50268,"C","CDI",700,"59","IZ","ct_9","O","468a",12079,"tr_4"
50270,"C","CDI",1845,"59","NZ","ct_9","O","461f",20642,"tr_6"
50272,"C","CDI",1369,"59","NZ","ct_9","O","534a",13660,"tr_0"
50278,"C","CDI",1820,"59","HZ","ct_9","O","389a",32033,"tr_6"
50282,"C","CDI",2019,"59","PZ","ct_1","O","422c",29922,"tr_5"
50290,"C","CDI",1913,"59","CA","ct_9","O","554a",17070,"tr_2"
50295,"C","CDI",1267,"62","GZ","ct_9","O","554b",11820,"tr_3"
50296,"C","CDI",1834,"59","EZ","ct_9","O","634d",32903,"tr_3"
50298,"C","CDI",1820,"59","PZ","ct_8","O","422c",31629,"tr_6"
50305,"C","CDI",1820,"59","QB","ct_8","O","434d",23114,"tr_5"
50308,"C","CDI",1750,"59","KZ","ct_9","O","387d",41671,"tr_3"
50330,"P","CDI",1650,"59","GZ","ct_9","O","551a",18142,"tr_2"
50335,"C","CDI",1209,"59","QB","ct_8","O","525d",19799,"tr_5"
50337,"C","CDI",1640,"59","FZ","ct_9","O","634b",23052,"tr_3"
50339,"C","CDI",1820,"75","JA","ct_9","O","352a",57527,"tr_3"
50364,"C","CDI",2020,"59","SZ","ct_8","O","543g",30706,"tr_2"
50368,"C","CDI",1840,"59","HZ","ct_9","O","655a",21427,"tr_4"
50370,"C","CDI",1845,"59","QA","ct_8","O","526a",19841,"tr_5"
50379,"C","CDI",1820,"59","QB","ct_8","O","563b",19782,"tr_6"
50388,"C","CDI",1520,"59","CL","ct_9","O","477b",22750,"tr_5"
50393,"C","CDI",1913,"59","CB","ct_9","O","676e",19616,"tr_3"
50395,"N","CDI",1604,"59","MA","ct_9","O","478d",44902,"tr_4"
50398,"P","CDI",377,"59","MB","ct_8","O","476b",9975,"tr_2"
50400,"C","CDI",1681,"59","NZ","ct_9","O","651a",22580,"tr_3"
50411,"C","CDI",1647,"59","FZ","ct_9","O","632d",16369,"tr_3"
50414,"C","TTP",741,"59","NZ","ct_9","O","633a",7036,"tr_1"
50416,"C","CDI",509,"59","PZ","ct_9","O","389b",15414,"tr_2"
50420,"C","CDI",455,"95","NZ","ct_9","O","462d",4775,"tr_1"
50427,"C","CDI",1578,"59","QB","ct_8","O","525d",20357,"tr_3"
50429,"C","CDI",1764,"59","HZ","ct_9","O","534a",29101,"tr_2"
50431,"C","CDD",319,"59","FZ","ct_9","O","632j",3826,"tr_2"
50432,"P","CDI",1041,"59","QB","ct_8","O","563b",11148,"tr_2"
50434,"C","AUT",130,"59","OZ","ct_2","X","524c",1492,"tr_4"
50435,"C","CDI",1760,"59","KZ","ct_9","O","467c",30387,"tr_3"
50438,"P","CDI",735,"59","NZ","ct_9","O","534a",7078,"tr_4"
50439,"C","CDI",1820,"59","LZ","ct_9","O","434f",25713,"tr_5"
50440,"C","CDI",1833,"59","QB","ct_8","O","434d",21553,"tr_4"
50445,"C","CDI",1820,"59","OZ","ct_2","O","333f",40112,"tr_6"
50447,"C","CDI",821,"59","KZ","ct_9","O","545b",18427,"tr_6"
50453,"C","CDI",1821,"75","SZ","ct_8","O","372a",24053,"tr_1"
50454,"C","CDI",1858,"59","MA","ct_9","O","472a",26006,"tr_2"
50457,"C","AUT",1820,"59","OZ","ct_2","O","525b",20172,"tr_6"
50461,"C","AUT",1825,"59","OZ","ct_2","O","524c",21474,"tr_6"
50468,"C","CDI",1782,"59","QB","ct_8","O","526d",21002,"tr_4"
50471,"C","CDI",1350,"59","QA","ct_3","O","431c",17448,"tr_5"
50472,"C","CDI",1820,"62","NZ","ct_5","O","333f",47402,"tr_2"
50479,"C","CDI",1638,"59","HZ","ct_9","O","653a",16497,"tr_4"
50480,"C","CDI",1717,"59","CE","ct_9","O","674a",32240,"tr_4"
50481,"C","CDI",2342,"59","PZ","ct_8","O","341a",52010,"tr_4"
50482,"C","CDI",1698,"59","CK","ct_9","O","387e",51234,"tr_6"
50483,"C","AUT",819,"59","OZ","ct_2","X","524c",6498,"tr_1"
50485,"P","CDI",1152,"59","QB","ct_8","O","563b",10234,"tr_6"
50491,"C","CDI",1674,"59","CE","ct_9","O","484a",38283,"tr_5"
50494,"C","CDI",1276,"59","FZ","ct_9","O","632e",12831,"tr_2"
50500,"C","CDI",2001,"59","CH","ct_9","O","676a",25755,"tr_4"
50501,"P","CDI",1405,"59","QA","ct_8","O","526a",17590,"tr_2"
50505,"C","CDI",1820,"59","QB","ct_8","O","526a",23976,"tr_5"
50513,"C","CDI",1477,"59","FZ","ct_9","O","685a",13050,"tr_2"
50533,"P","CDI",1178,"59","QA","ct_9","O","542a",15977,"tr_3"
50534,"C","CDI",1820,"59","JC","ct_9","O","478b",31179,"tr_1"
50543,"C","CDI",1455,"59","QB","ct_9","O","526c",12686,"tr_1"
50546,"P","CDI",972,"59","PZ","ct_8","O","525a",8094,"tr_2"
50548,"N","CDI",499,"59","TZ","ct_7","O","563c",3375,"tr_0"
50555,"C","CDI",1851,"59","KZ","ct_9","O","467a",23648,"tr_6"
50565,"C","CDI",875,"59","IZ","ct_9","O","488a",13561,"tr_1"
50567,"C","CDI",1833,"59","LZ","ct_9","O","461f",23280,"tr_2"
50569,"C","CDI",1582,"59","QB","ct_8","O","434e",16157,"tr_5"
50570,"C","CDD",1851,"59","NZ","ct_9","O","641a",15281,"tr_3"
50576,"P","CDI",1261,"59","GZ","ct_9","O","344d",33322,"tr_1"
50579,"C","CDI",1820,"59","PZ","ct_8","O","341a",48757,"tr_4"
50590,"C","CDI",1820,"59","PZ","ct_8","O","422b",27696,"tr_5"
50603,"C","CDI",1749,"59","GZ","ct_9","O","462c",23480,"tr_1"
50604,"P","CDD",1050,"59","NZ","ct_9","A","684a",8396,"tr_6"
50609,"C","APP",1655,"59","NZ","ct_9","A","631a",7677,"tr_1"
50612,"C","CDI",1820,"59","GZ","ct_9","O","374a",41202,"tr_3"
50618,"C","CDI",1531,"59","CL","ct_9","O","623f",25435,"tr_6"
50622,"C","APP",1269,"59","JC","ct_9","A","543f",8936,"tr_2"
50631,"P","CDI",1127,"59","PZ","ct_8","O","525a",9974,"tr_1"
50635,"C","CDI",1823,"59","HZ","ct_9","O","333c",33321,"tr_3"
50636,"C","CDI",1837,"59","KZ","ct_9","O","467a",26156,"tr_6"
50638,"P","CDI",1006,"59","FZ","ct_9","O","461d",17680,"tr_2"
50649,"P","CDI",1329,"59","QB","ct_9","O","684a",11479,"tr_3"
50652,"C","CDI",1914,"59","HZ","ct_9","O","641b",23487,"tr_6"
50653,"P","CDI",1494,"59","LZ","ct_5","O","462e",18403,"tr_6"
50663,"P","CDI",1659,"59","FZ","ct_9","O","632g",22124,"tr_3"
50664,"C","CDI",1788,"59","NZ","ct_9","O","541c",19315,"tr_6"
50665,"C","CDI",1682,"75","FZ","ct_9","O","623e",22484,"tr_2"
50672,"C","CDI",1260,"59","PZ","ct_8","O","422c",25348,"tr_4"
50675,"C","CDI",1298,"59","IZ","ct_9","O","561d",12067,"tr_2"
50684,"P","CDI",1367,"59","QB","ct_8","O","563b",13107,"tr_6"
50688,"C","AUT",1517,"59","OZ","ct_2","O","563a",48483,"tr_6"
50698,"C","CDI",1623,"59","FZ","ct_9","O","681b",16992,"tr_4"
50702,"C","CDI",1254,"59","CL","ct_9","O","673c",12351,"tr_6"
50703,"C","CDI",1560,"59","MA","ct_9","O","554b",13006,"tr_0"
50705,"C","CDI",1555,"59","QB","ct_8","O","435b",19507,"tr_4"
50707,"C","CDI",1820,"62","PZ","ct_5","O","388b",26127,"tr_3"
50710,"P","CDI",921,"59","QB","ct_8","O","431f",13457,"tr_4"
50711,"P","AUT",1388,"59","QB","ct_2","O","563b",13336,"tr_5"
50719,"P","CDD",287,"59","NZ","ct_9","O","684a",3261,"tr_6"
50733,"P","CDD",462,"59","QB","ct_8","O","543g",4839,"tr_3"
50739,"C","AUT",1820,"59","OZ","ct_2","O","472d",22929,"tr_6"
50748,"C","CDI",1330,"59","QA","ct_8","O","344a",167015,"tr_6"
50755,"C","APP",1640,"62","GZ","ct_9","A","462d",18538,"tr_6"
50761,"C","CDI",1821,"59","QB","ct_8","O","543b",25997,"tr_6"
50774,"C","AUT",455,"59","QB","ct_2","O","526c",6076,"tr_5"
50778,"C","CDI",1820,"59","HZ","ct_9","O","676c",16767,"tr_5"
50783,"C","CDI",1473,"59","MA","ct_9","O","478a",15021,"tr_2"
50784,"C","CDI",2200,"59","HZ","ct_9","O","641a",25491,"tr_3"
50785,"C","CDI",1599,"59","QB","ct_8","O","526c",16822,"tr_2"
50790,"C","CDI",1725,"59","GZ","ct_9","O","344d",32809,"tr_4"
50793,"C","CDI",1820,"59","JC","ct_9","O","478b",16762,"tr_5"
50798,"C","CDI",1828,"59","KZ","ct_8","O","467a",33563,"tr_6"
50803,"C","CDI",607,"59","CI","ct_9","O","372c",16138,"tr_1"
50806,"C","CDI",1800,"59","GZ","ct_9","O","551a",19099,"tr_3"
50818,"C","CDI",1824,"59","HZ","ct_9","O","541b",25361,"tr_6"
50820,"C","CDI",1725,"59","GZ","ct_9","O","344d",31401,"tr_4"
50821,"C","CDI",1391,"59","CH","ct_9","O","628a",16713,"tr_4"
50854,"C","CDI",1218,"59","FZ","ct_9","O","621c",18108,"tr_3"
50862,"C","CDI",1820,"59","QB","ct_8","O","526d",18973,"tr_3"
50867,"C","CDI",1820,"59","PZ","ct_8","O","421b",25388,"tr_2"
50868,"C","CDI",1449,"59","NZ","ct_9","O","541d",12745,"tr_6"
50874,"C","CDI",1640,"59","NZ","ct_9","O","541d",12183,"tr_6"
50880,"P","CDD",710,"59","GZ","ct_9","O","551a",4645,"tr_1"
50883,"C","CDI",1969,"78","MA","ct_9","O","387d",44252,"tr_0"
50899,"N","CDI",1820,"59","IZ","ct_9","O","333e",34911,"tr_2"
50900,"C","CDI",1820,"59","PZ","ct_8","O","341a",31515,"tr_4"
50911,"P","CDI",1491,"59","HZ","ct_9","O","451a",21556,"tr_3"
50919,"C","CDI",1190,"59","GZ","ct_9","O","461c",18674,"tr_3"
50924,"C","CDI",1674,"59","KZ","ct_9","O","467b",27805,"tr_6"
50927,"C","CDI",1428,"59","GZ","ct_9","O","387d",31830,"tr_6"
50930,"C","CDI",1884,"59","SZ","ct_8","O","461f",37368,"tr_1"
50936,"C","CDI",1221,"59","MA","ct_9","O","474c",14499,"tr_4"
50946,"P","AUT",1456,"59","QB","ct_8","X","676e",7515,"tr_6"
50954,"C","CDI",1657,"62","FZ","ct_9","O","632j",19661,"tr_2"
50957,"C","CDI",1865,"59","HZ","ct_9","O","676c",20609,"tr_4"
50958,"C","CDI",1866,"59","QA","ct_6","O","526b",23196,"tr_1"
50968,"C","CDI",1810,"75","JB","ct_9","O","388e",47467,"tr_6"
50970,"C","CDI",1981,"59","CG","ct_9","O","626b",33526,"tr_5"
50976,"P","AUT",264,"59","OZ","ct_2","X","525c",1666,"tr_6"
50979,"C","CDI",1771,"59","JB","ct_9","O","374c",50248,"tr_6"
50983,"C","CDI",1636,"59","CA","ct_9","O","554a",14024,"tr_2"
50984,"P","CDI",922,"59","OZ","ct_2","O","524c",9815,"tr_4"
50988,"C","CDI",1706,"59","GZ","ct_9","O","628a",20672,"tr_3"
50999,"C","CDI",2009,"59","DZ","ct_9","O","477c",129824,"tr_6"
51013,"C","CDI",1762,"59","JC","ct_9","O","463a",25938,"tr_3"
51015,"C","CDI",1603,"02","HZ","ct_9","O","466a",27694,"tr_2"
51016,"P","CDI",1434,"59","QA","ct_9","O","431e",29459,"tr_6"
51021,"C","CDI",1820,"62","PZ","ct_8","O","341a",38935,"tr_5"
51022,"C","CDI",910,"59","KZ","ct_9","O","545b",18930,"tr_1"
51023,"C","CDI",1517,"59","PZ","ct_8","O","422c",22979,"tr_3"
51025,"C","CDI",1820,"59","KZ","ct_9","O","467a",24946,"tr_6"
51026,"C","CDI",1820,"59","HZ","ct_9","O","676c",15868,"tr_6"
51028,"C","CDI",1764,"59","NZ","ct_9","O","691e",15219,"tr_2"
51040,"C","CDI",1816,"62","HZ","ct_9","O","451a",22906,"tr_5"
51044,"C","CDI",1827,"59","CM","ct_9","O","485b",26191,"tr_6"
51047,"C","CDI",1820,"59","HZ","ct_9","O","333c",36779,"tr_6"
51049,"C","APP",1361,"59","SZ","ct_8","A","424a",7969,"tr_5"
51052,"C","CDI",1561,"59","GZ","ct_9","O","634c",19360,"tr_4"
51055,"C","CDI",1939,"59","NZ","ct_9","O","477c",27774,"tr_4"
51061,"P","CDI",1839,"59","QB","ct_8","O","525d",21630,"tr_3"
51062,"C","CDI",1722,"59","MA","ct_9","O","461b",22894,"tr_3"
51063,"C","CDI",1849,"62","QB","ct_8","O","434e",21288,"tr_4"
51075,"P","CDI",1237,"59","MA","ct_9","O","641b",17136,"tr_4"
51076,"C","CDI",1820,"59","PZ","ct_8","O","421b",28276,"tr_3"
51078,"C","CDI",1820,"59","QA","ct_8","O","371a",56738,"tr_6"
51080,"C","CDI",1624,"59","FZ","ct_6","O","543h",18003,"tr_1"
51082,"C","CDI",1820,"59","HZ","ct_9","O","382c",48143,"tr_5"
51086,"C","CDI",1824,"59","PZ","ct_8","O","341a",27053,"tr_3"
51091,"N","CDI",298,"59","QB","ct_7","O","563a",878,"tr_0"
51094,"C","AUT",1820,"59","OZ","ct_1","O","531a",34573,"tr_6"
51101,"C","CDI",2020,"59","OZ","ct_8","O","467d",22427,"tr_6"
51102,"C","CDI",1786,"59","NZ","ct_9","O","534a",17954,"tr_5"
51109,"C","CDI",1681,"59","QB","ct_9","O","525d",15875,"tr_4"
51110,"C","CDI",1707,"62","CG","ct_9","O","385a",30408,"tr_6"
51115,"C","CDI",1265,"59","HZ","ct_9","O","676c",22833,"tr_6"
51118,"C","TTP",456,"59","NZ","ct_9","O","676e",7160,"tr_1"
51122,"N","TTP",700,"59","NZ","ct_9","O","675c",6517,"tr_1"
51125,"P","CDI",1101,"59","PZ","ct_8","O","525a",10620,"tr_3"
51127,"C","CDI",1751,"59","LZ","ct_9","O","631a",23058,"tr_1"
51130,"N","CDI",999,"59","TZ","ct_7","O","563a",8639,"tr_1"
51133,"P","CDI",877,"59","MC","ct_9","O","526b",17327,"tr_1"
51143,"C","CDI",1820,"59","KZ","ct_8","O","467a",32948,"tr_6"
51147,"P","CDI",1227,"59","PZ","ct_8","O","525a",9823,"tr_3"
51154,"C","CDI",1820,"59","PZ","ct_8","O","422b",30766,"tr_4"
51163,"C","CDI",1820,"59","OZ","ct_8","O","461f",25941,"tr_4"
51165,"C","CDI",1569,"62","FZ","ct_9","O","472a",16906,"tr_2"
51171,"P","CDI",1196,"59","QB","ct_8","O","563b",12511,"tr_5"
51177,"C","AUT",304,"59","QB","ct_8","O","676e",1241,"tr_5"
51178,"C","AUT",964,"59","FZ","ct_9","X","671c",10456,"tr_5"
51184,"C","CDI",1112,"59","IZ","ct_9","O","468a",21597,"tr_3"
51193,"C","CDI",1550,"59","QB","ct_8","O","434d",19847,"tr_3"
51198,"P","CDI",570,"59","SZ","ct_9","O","562a",4804,"tr_1"
51199,"C","CDI",1516,"59","GZ","ct_9","O","462e",22374,"tr_3"
51210,"C","CDI",2164,"59","HZ","ct_9","O","487a",38234,"tr_6"
51212,"C","APP",1526,"94","MA","ct_9","A","373b",19377,"tr_6"
51220,"N","TTP",358,"59","NZ","ct_9","O","561c",4631,"tr_1"
51226,"C","CDI",1872,"59","FZ","ct_9","O","542a",15305,"tr_4"
51233,"C","CDI",1911,"59","KZ","ct_9","O","467a",38626,"tr_5"
51240,"C","CDI",1257,"59","GZ","ct_9","O","643a",13215,"tr_1"
51245,"C","CDI",1323,"59","SZ","ct_9","O","562a",27970,"tr_1"
51247,"C","CDI",1785,"59","QA","ct_3","O","431f",27323,"tr_6"
51251,"P","CDI",392,"59","GZ","ct_9","O","676c",3624,"tr_5"
51257,"C","CDI",1204,"59","NZ","ct_9","O","541d",10437,"tr_6"
51258,"C","CDI",1721,"59","NZ","ct_9","O","388b",48914,"tr_6"
51259,"P","CDI",1538,"59","GZ","ct_9","O","551a",15998,"tr_2"
51262,"C","CDD",1501,"59","QB","ct_8","O","434d",19864,"tr_4"
51263,"P","CDD",471,"59","QB","ct_8","O","563b",3131,"tr_6"
51264,"C","CDI",1829,"59","QA","ct_3","O","525d",18365,"tr_6"
51270,"C","CDI",1867,"59","HZ","ct_9","O","521a",21937,"tr_3"
51271,"C","CDI",2200,"59","CH","ct_9","O","623a",35848,"tr_3"
51281,"C","AUT",1820,"59","OZ","ct_2","O","333f",28472,"tr_6"
51282,"C","CDI",1820,"59","QA","ct_3","O","433a",30268,"tr_6"
51286,"C","CDI",1831,"59","QB","ct_8","O","526a",29430,"tr_3"
51287,"C","CDI",1572,"59","GZ","ct_9","O","462e",23654,"tr_6"
51301,"C","CDI",1844,"59","KZ","ct_9","O","467c",25750,"tr_6"
51304,"C","CDI",983,"59","IZ","ct_9","O","636d",10328,"tr_1"
51311,"C","CDI",566,"59","QA","ct_9","O","526c",4726,"tr_6"
51320,"P","CDI",1560,"59","QB","ct_8","O","526d",16609,"tr_2"
51323,"C","CDI",1689,"59","GZ","ct_9","O","372e",29835,"tr_6"
51324,"C","CDI",1240,"59","GZ","ct_9","O","463e",18124,"tr_3"
51327,"C","CDI",1677,"59","KZ","ct_9","O","543b",20975,"tr_1"
51329,"P","CDI",1630,"59","CF","ct_9","O","475b",26380,"tr_6"
51332,"C","CDI",1870,"59","GZ","ct_9","O","344d",39786,"tr_1"
51333,"C","CDI",1646,"59","GZ","ct_9","O","543f",25507,"tr_1"
51338,"C","CDI",1775,"59","GZ","ct_9","O","372b",78364,"tr_6"
51351,"C","CDI",1833,"59","CH","ct_9","O","484b",34556,"tr_6"
51352,"C","CDI",1896,"59","GZ","ct_9","O","551a",18111,"tr_2"
51362,"C","CDI",1820,"59","QA","ct_3","O","451h",23897,"tr_6"
51365,"C","CDI",1969,"59","CE","ct_9","O","477a",23315,"tr_6"
51379,"C","CDI",1820,"59","KZ","ct_9","O","388a",68021,"tr_6"
51380,"C","CDI",1820,"59","HZ","ct_9","O","676c",15765,"tr_6"
51383,"C","CDI",1820,"92","MC","ct_9","O","374d",35199,"tr_6"
51390,"C","CDI",1593,"59","FZ","ct_9","O","623e",16693,"tr_1"
51394,"C","CDI",1307,"59","MA","ct_9","O","461e",22943,"tr_2"
51398,"C","CDI",1820,"59","QB","ct_8","O","526d",19275,"tr_4"
51399,"C","CDI",1820,"59","GZ","ct_9","O","462e",27718,"tr_4"
51403,"C","CDI",1491,"59","CI","ct_9","O","373b",68214,"tr_6"
51404,"C","CDI",1820,"59","PZ","ct_8","O","422b",23626,"tr_4"
51419,"C","CDI",1820,"59","PZ","ct_8","O","421b",34828,"tr_3"
51421,"C","CDI",1590,"59","FZ","ct_9","O","632d",16414,"tr_3"
51426,"P","CDI",1396,"59","HZ","ct_9","O","643a",12170,"tr_5"
51447,"C","AUT",1924,"59","GZ","ct_9","X","461e",24316,"tr_3"
51449,"C","AUT",1311,"88","MA","ct_9","X","543h",16944,"tr_5"
51452,"C","CDI",1465,"59","QA","ct_6","O","526b",21401,"tr_1"
51464,"C","CDI",1820,"59","NZ","ct_9","O","461f",25726,"tr_1"
51468,"P","AUT",531,"59","OZ","ct_2","X","524c",4364,"tr_1"
51476,"C","CDI",561,"59","HZ","ct_9","O","521a",4880,"tr_6"
51477,"C","CDI",1599,"59","FZ","ct_6","O","632e",12337,"tr_1"
51479,"P","CDI",510,"59","GZ","ct_9","O","551a",8872,"tr_2"
51480,"C","CDI",1629,"59","CE","ct_9","O","676c",15589,"tr_5"
51490,"C","CDI",3000,"59","PZ","ct_8","O","421b",48098,"tr_2"
51492,"P","CDI",1215,"59","QB","ct_8","O","431f",19063,"tr_4"
51493,"C","CDI",1820,"59","PZ","ct_8","O","421b",23613,"tr_2"
51499,"P","CDI",1219,"59","NZ","ct_9","O","684a",11506,"tr_6"
51501,"C","CDI",1757,"59","MA","ct_9","O","388a",36027,"tr_6"
51509,"C","CDI",1684,"59","QB","ct_8","O","422a",29101,"tr_4"
51512,"C","CDI",1820,"59","QB","ct_8","O","525d",27412,"tr_4"
51514,"C","AUT",1819,"59","QB","ct_2","O","563b",23532,"tr_5"
51521,"P","CDI",910,"59","OZ","ct_1","O","524b",7642,"tr_3"
51546,"P","CDI",934,"59","QA","ct_9","O","542a",11005,"tr_4"
51548,"C","CDI",440,"59","FZ","ct_9","O","681a",3779,"tr_0"
51553,"C","CDI",1848,"59","QB","ct_8","O","543b",19675,"tr_6"
51571,"C","CDI",1820,"59","QA","ct_3","O","431f",27552,"tr_6"
51574,"P","CDI",830,"59","IZ","ct_9","O","561d",7720,"tr_3"
51582,"C","CDI",856,"62","PZ","ct_8","O","422c",13278,"tr_4"
51590,"C","APP",409,"59","GZ","ct_9","A","551a",2351,"tr_2"
51594,"C","CDI",1771,"62","CK","ct_9","O","384a",50570,"tr_4"
51604,"C","CDI",2074,"59","QA","ct_9","O","526e",22550,"tr_2"
51606,"P","CDI",155,"59","QB","ct_8","O","684a",1332,"tr_6"
51609,"C","CDD",682,"59","LZ","ct_9","O","463e",4095,"tr_1"
51610,"C","CDI",1941,"59","QA","ct_9","O","526e",22406,"tr_3"
51616,"C","CDD",1484,"","CM","ct_9","O","622c",17967,"tr_3"
51630,"P","CDI",913,"59","PZ","ct_8","O","525b",8984,"tr_6"
51637,"C","CDI",1605,"59","FZ","ct_9","O","653a",23805,"tr_3"
51641,"C","CDI",1023,"59","MC","ct_9","O","541d",8392,"tr_6"
51646,"C","CDI",1820,"59","DZ","ct_9","O","386d",48513,"tr_5"
51654,"C","CDI",1820,"59","QB","ct_8","O","434e",23170,"tr_2"
51656,"C","CDI",1047,"62","IZ","ct_9","O","636d",10901,"tr_1"
51658,"C","CDI",1872,"59","CD","ct_9","O","461d",37624,"tr_5"
51663,"C","CDI",1687,"59","EZ","ct_9","O","461d",25899,"tr_3"
51666,"N","CDI",3000,"59","QB","ct_7","O","563a",22897,"tr_1"
51667,"C","CDI",1783,"59","MA","ct_9","O","543b",36026,"tr_2"
51670,"C","CDI",771,"59","CB","ct_9","O","675a",8955,"tr_3"
51673,"C","AUT",1976,"59","CA","ct_9","X","625g",20295,"tr_5"
51678,"P","CDI",1820,"59","PZ","ct_8","O","341a",30535,"tr_4"
51680,"P","CDI",1334,"59","HZ","ct_9","O","451a",17696,"tr_3"
51681,"C","CDI",1928,"59","HZ","ct_9","O","653a",22035,"tr_5"
51683,"C","CDI",1819,"59","PZ","ct_4","O","461f",21925,"tr_4"
51695,"C","CDI",1233,"59","QB","ct_9","O","525d",14286,"tr_4"
51702,"C","CDI",1628,"59","NZ","ct_9","O","372c",25040,"tr_1"
51707,"P","CDI",581,"59","IZ","ct_9","O","561d",5144,"tr_1"
51712,"P","CDI",1101,"59","IZ","ct_9","O","561d",10655,"tr_3"
51716,"C","CDI",1561,"59","GZ","ct_9","O","556a",18129,"tr_6"
51717,"C","CDI",1169,"59","CM","ct_9","O","624c",11550,"tr_3"
51725,"P","CDI",1176,"59","GZ","ct_9","O","554e",15304,"tr_1"
51726,"C","CDI",1820,"59","CE","ct_9","O","653a",21370,"tr_4"
51738,"C","CDI",1820,"59","QB","ct_2","O","451g",32752,"tr_2"
51750,"C","CDI",1820,"59","PZ","ct_8","O","341a",30411,"tr_5"
51753,"C","CDI",755,"59","HZ","ct_9","O","466c",22525,"tr_4"
51757,"C","CDI",1866,"59","QA","ct_6","O","526e",19136,"tr_1"
51762,"C","CDI",1805,"59","QA","ct_8","O","431a",50880,"tr_6"
51769,"C","CDI",1820,"59","HZ","ct_9","O","451a",22927,"tr_6"
51781,"C","CDI",1820,"59","CA","ct_9","O","625f",14907,"tr_5"
51784,"C","CDI",1809,"62","GZ","ct_9","O","461c",24964,"tr_6"
51787,"C","CDD",186,"93","FZ","ct_9","O","632j",1916,"tr_1"
51788,"C","CDI",1326,"59","GZ","ct_9","O","478a",25632,"tr_6"
51791,"P","AUT",1363,"59","OZ","ct_2","X","524c",11807,"tr_6"
51796,"C","CDI",1530,"59","SZ","ct_8","O","435b",22102,"tr_1"
51807,"C","CDI",1710,"59","MC","ct_9","O","543f",14432,"tr_1"
51811,"C","CDI",1257,"59","IZ","ct_9","O","462a",17783,"tr_1"
51822,"C","CDI",1985,"59","HZ","ct_9","O","487b",27005,"tr_3"
51823,"C","AUT",158,"59","PZ","ct_8","X","525b",1017,"tr_6"
51829,"C","CDI",1397,"59","GZ","ct_6","O","344d",47725,"tr_1"
51839,"C","CDI",906,"59","PZ","ct_8","O","422c",12224,"tr_3"
51843,"C","CDI",1750,"59","NZ","ct_9","O","691e",17981,"tr_3"
51849,"C","CDI",1517,"62","FZ","ct_9","O","543g",20674,"tr_5"
51856,"C","CDI",1706,"59","CB","ct_9","O","628g",18731,"tr_6"
51868,"C","AUT",1748,"59","QB","ct_8","X","676e",7568,"tr_5"
51871,"P","AUT",1039,"59","OZ","ct_2","O","621f",8268,"tr_6"
51875,"P","CDI",1365,"59","QB","ct_8","O","525d",15056,"tr_4"
51888,"P","CDI",1000,"59","QA","ct_8","O","526b",24022,"tr_3"
51890,"N","TTP",768,"44","NZ","ct_9","O","676a",9722,"tr_5"
51898,"C","CDI",1945,"59","NZ","ct_9","O","542a",20422,"tr_1"
51899,"C","CDI",1820,"75","KZ","ct_9","O","376e",53313,"tr_1"
51900,"C","CDI",1800,"59","GZ","ct_9","O","551a",18969,"tr_6"
51932,"C","CDI",1841,"59","HZ","ct_9","O","676c",16940,"tr_1"
51937,"C","CDI",1692,"59","FZ","ct_9","O","382d",29469,"tr_2"
51941,"C","CDI",1502,"59","GZ","ct_9","O","554f",16125,"tr_1"
51948,"C","CDI",1340,"59","FZ","ct_9","O","671c",17932,"tr_4"
51950,"C","CDI",1737,"59","PZ","ct_8","A","342b",41863,"tr_6"
51951,"C","CDD",159,"59","NZ","ct_9","O","564b",1213,"tr_6"
51962,"C","CDI",1711,"59","PZ","ct_8","O","422c",24928,"tr_3"
51977,"C","CDI",1877,"59","NZ","ct_8","O","433a",32162,"tr_2"
51979,"C","CDI",1498,"59","GZ","ct_9","O","463e",43513,"tr_3"
51983,"P","CDI",443,"59","IZ","ct_9","O","561c",5672,"tr_0"
51984,"P","CDI",1417,"59","OZ","ct_4","O","434d",15495,"tr_5"
51985,"C","CDI",1828,"59","MA","ct_9","O","388a",29445,"tr_6"
51988,"C","CDI",1761,"93","CL","ct_9","O","384b",50911,"tr_6"
