"Uid","emp"
58128,"temp|1|6"
58139,"temp|1|6"
58142,"temp|2|1"
58143,"temp|1|5"
58144,"temp|1|6"
58151,"temp|1|6"
58155,"temp|1|6"
58157,"temp|1|6"
58158,"temp|1|6"
58167,"temp|1|6"
58168,"temp|1|6"
58179,"temp|1|6"
58183,"temp|1|6"
58190,"temp|1|6"
58192,"temp|1|2"
58197,"temp|1|6"
58198,"temp|1|6"
58200,"temp|1|6"
58205,"temp|1|6"
58209,"temp|2|1"
58210,"temp|1|6"
58228,"temp|1|6"
58230,"temp|1|5"
58236,"temp|2|1"
58237,"temp|2|1"
58238,"temp|1|6"
58240,"temp|1|6"
58243,"temp|1|6"
58253,"temp|2|2"
58256,"temp|1|6"
58263,"temp|1|6"
58265,"temp|1|6"
58267,"temp|1|6"
58273,"temp|1|6"
58278,"temp|1|6"
58279,"temp|1|6"
58287,"temp|2|1"
58288,"temp|1|6"
58291,"temp|1|6"
58299,"temp|1|6"
58305,"temp|1|6"
58306,"temp|1|6"
58324,"temp|1|6"
58326,"temp|1|6"
58331,"temp|1|6"
58339,"temp|1|5"
58342,"temp|1|6"
58349,"temp|1|6"
58355,"temp|2|2"
58365,"temp|1|6"
58372,"temp|1|6"
58373,"temp|1|6"
58375,"temp|1|6"
58376,"temp|1|6"
58378,"temp|1|6"
58379,"temp|1|6"
58381,"temp|1|6"
58384,"temp|1|6"
58387,"temp|1|6"
58393,"temp|1|5"
58399,"temp|2|1"
58402,"temp|1|6"
58408,"temp|1|6"
58412,"temp|1|6"
58414,"temp|1|6"
58418,"temp|1|6"
58423,"temp|1|6"
58426,"temp|2|1"
58427,"temp|2|2"
58429,"temp|1|5"
58433,"temp|2|2"
58437,"temp|1|6"
58438,"temp|1|6"
58441,"temp|1|6"
58442,"temp|1|5"
58448,"temp|1|1"
58450,"temp|1|6"
58456,"temp|1|6"
58461,"temp|1|6"
58477,"temp|1|6"
58488,"temp|1|6"
58492,"temp|1|5"
58497,"temp|1|6"
58498,"temp|1|5"
58501,"temp|1|6"
58502,"temp|1|6"
58509,"temp|1|6"
58510,"temp|1|6"
58531,"temp|1|6"
58532,"temp|1|6"
58540,"temp|1|6"
58541,"temp|1|5"
58542,"temp|1|6"
58555,"temp|1|2"
58558,"temp|1|6"
58573,"temp|1|5"
58577,"temp|2|2"
58589,"temp|2|1"
58599,"temp|1|6"
58600,"temp|1|6"
58610,"temp|2|1"
58622,"temp|1|6"
58629,"temp|2|1"
58640,"temp|1|6"
58641,"temp|1|5"
58643,"temp|1|6"
58644,"temp|1|6"
58645,"temp|2|2"
58646,"temp|1|2"
58647,"temp|1|6"
58649,"temp|1|6"
58650,"temp|1|6"
58656,"temp|1|6"
58658,"temp|1|6"
58661,"temp|1|6"
58662,"temp|1|6"
58663,"temp|1|6"
58666,"temp|1|6"
58676,"temp|1|6"
58678,"temp|1|6"
58682,"temp|1|6"
58695,"temp|1|6"
58697,"temp|2|1"
58698,"temp|1|2"
58700,"temp|1|6"
58703,"temp|1|6"
58706,"temp|2|1"
58710,"temp|1|6"
58715,"temp|1|6"
58718,"temp|1|6"
58719,"temp|2|2"
58720,"temp|1|6"
58721,"temp|1|6"
58724,"temp|1|6"
58725,"temp|1|6"
58728,"temp|1|6"
58731,"temp|1|6"
58734,"temp|1|6"
58739,"temp|1|6"
58740,"temp|1|6"
58742,"temp|1|2"
58750,"temp|1|6"
58756,"temp|1|6"
58758,"temp|1|6"
58761,"temp|1|6"
58766,"temp|1|2"
58776,"temp|1|5"
58780,"temp|1|6"
58782,"temp|1|6"
58784,"temp|1|6"
58786,"temp|1|6"
58792,"temp|1|6"
58793,"temp|1|6"
58796,"temp|1|6"
58808,"temp|1|6"
58811,"temp|1|5"
58820,"temp|1|6"
58823,"temp|1|6"
58826,"temp|1|6"
58829,"temp|2|2"
58831,"temp|1|6"
58834,"temp|2|1"
58839,"temp|2|1"
58843,"temp|2|1"
58846,"temp|1|6"
58848,"temp|1|6"
58849,"temp|1|6"
58853,"temp|1|6"
58859,"temp|1|6"
58861,"temp|2|2"
58862,"temp|1|6"
58869,"temp|1|6"
58870,"temp|1|6"
58871,"temp|1|6"
58878,"temp|1|6"
58881,"temp|1|6"
58882,"temp|1|6"
58889,"temp|1|6"
58901,"temp|1|6"
58903,"temp|1|5"
58916,"temp|2|1"
58922,"temp|1|6"
58924,"temp|1|6"
58927,"temp|1|6"
58940,"temp|1|1"
58955,"temp|2|2"
58956,"temp|1|6"
58965,"temp|2|2"
58985,"temp|1|6"
58986,"temp|1|6"
58989,"temp|1|6"
58990,"temp|1|6"
58996,"temp|1|6"
59004,"temp|1|5"
59008,"temp|2|2"
59010,"temp|1|6"
59011,"temp|2|2"
59043,"temp|1|6"
59056,"temp|1|6"
59062,"temp|1|5"
59069,"temp|1|6"
59070,"temp|1|6"
59078,"temp|1|6"
59085,"temp|2|2"
59091,"temp|1|5"
59092,"temp|1|2"
59095,"temp|1|3"
59099,"temp|1|5"
59101,"temp|1|6"
59105,"temp|2|2"
59107,"temp|1|6"
59116,"temp|1|6"
59118,"temp|1|6"
59120,"temp|1|2"
59135,"temp|2|2"
59136,"temp|1|6"
59148,"temp|1|6"
59150,"temp|1|6"
59151,"temp|1|6"
59155,"temp|1|6"
59156,"temp|1|6"
59157,"temp|1|6"
59163,"temp|2|1"
59165,"temp|2|2"
59166,"temp|1|6"
59169,"temp|2|2"
59177,"temp|1|6"
59179,"temp|1|6"
59196,"temp|1|6"
59200,"temp|1|6"
59201,"temp|1|5"
59204,"temp|1|6"
59208,"temp|1|6"
59210,"temp|1|6"
59212,"temp|1|6"
59215,"temp|1|6"
59216,"temp|1|6"
59226,"temp|1|6"
59231,"temp|1|5"
59253,"temp|1|6"
59254,"temp|1|6"
59255,"temp|1|6"
59259,"temp|1|6"
59261,"temp|1|6"
59265,"temp|1|3"
59266,"temp|2|1"
59267,"temp|1|6"
59269,"temp|1|6"
59277,"temp|1|6"
59280,"temp|1|6"
59285,"temp|1|6"
59286,"temp|1|6"
59287,"temp|2|1"
59290,"temp|1|6"
59301,"temp|1|4"
59304,"temp|1|6"
59307,"temp|1|6"
59308,"temp|2|1"
59310,"temp|1|6"
59319,"temp|1|6"
59321,"temp|1|6"
59322,"temp|1|6"
59324,"temp|1|6"
59328,"temp|1|6"
59331,"temp|1|5"
59344,"temp|2|2"
59345,"temp|1|6"
59348,"temp|1|6"
59350,"temp|1|6"
59356,"temp|1|5"
59364,"temp|1|6"
59365,"temp|1|1"
59376,"temp|1|6"
59380,"temp|1|5"
59383,"temp|2|2"
59389,"temp|1|6"
59391,"temp|1|5"
59393,"temp|2|1"
59400,"temp|1|6"
59401,"temp|1|6"
59404,"temp|1|5"
59408,"temp|1|6"
59409,"temp|1|6"
59410,"temp|1|5"
59417,"temp|1|5"
59423,"temp|1|6"
59431,"temp|2|2"
59432,"temp|1|6"
59435,"temp|1|6"
59438,"temp|1|6"
59439,"temp|2|2"
59442,"temp|1|6"
59444,"temp|1|6"
59446,"temp|1|5"
59448,"temp|1|6"
59450,"temp|1|6"
59456,"temp|1|5"
59462,"temp|1|6"
59464,"temp|1|6"
59465,"temp|1|6"
59467,"temp|1|6"
59479,"temp|2|2"
59481,"temp|1|6"
59485,"temp|1|6"
59492,"temp|1|5"
59493,"temp|1|6"
59495,"temp|1|6"
59497,"temp|1|6"
59503,"temp|1|5"
59504,"temp|1|6"
59507,"temp|1|6"
59508,"temp|1|6"
59511,"temp|2|1"
59516,"temp|1|6"
59519,"temp|1|6"
59526,"temp|1|6"
59532,"temp|1|6"
59533,"temp|2|2"
59534,"temp|1|6"
59552,"temp|1|6"
59555,"temp|2|2"
59561,"temp|1|5"
59567,"temp|1|5"
59572,"temp|1|6"
59574,"temp|1|6"
59576,"temp|1|3"
59580,"temp|1|6"
59582,"temp|1|6"
59586,"temp|1|5"
59587,"temp|1|6"
59590,"temp|2|1"
59591,"temp|1|6"
59593,"temp|1|6"
59597,"temp|1|6"
59599,"temp|1|6"
59611,"temp|1|1"
59613,"temp|1|1"
59625,"temp|1|6"
59630,"temp|1|6"
59640,"temp|1|6"
59641,"temp|1|6"
59642,"temp|1|6"
59653,"temp|1|6"
59655,"temp|1|6"
59657,"temp|1|6"
59661,"temp|1|6"
59662,"temp|1|1"
59663,"temp|2|2"
59665,"temp|1|5"
59671,"temp|1|6"
59673,"temp|1|6"
59676,"temp|1|5"
59682,"temp|1|1"
59693,"temp|1|6"
59698,"temp|1|6"
59699,"temp|1|6"
59708,"temp|1|6"
59709,"temp|1|6"
59710,"temp|1|2"
59716,"temp|2|2"
59721,"temp|1|6"
59733,"temp|1|5"
59746,"temp|1|2"
59748,"temp|1|6"
59759,"temp|1|6"
59760,"temp|1|6"
59762,"temp|2|1"
59767,"temp|2|1"
59769,"temp|1|6"
59771,"temp|1|6"
59783,"temp|1|6"
59789,"temp|2|2"
59794,"temp|1|6"
59798,"temp|1|6"
59801,"temp|1|6"
59806,"temp|2|1"
59807,"temp|1|5"
59810,"temp|1|5"
59814,"temp|1|6"
59822,"temp|1|6"
59826,"temp|1|6"
59829,"temp|1|5"
59851,"temp|1|6"
59852,"temp|1|6"
59854,"temp|1|6"
59855,"temp|1|6"
59863,"temp|1|6"
59865,"temp|1|6"
59866,"temp|1|6"
59877,"temp|1|6"
59880,"temp|1|6"
59881,"temp|2|1"
59888,"temp|1|6"
59890,"temp|1|6"
59891,"temp|1|6"
59907,"temp|1|6"
59908,"temp|2|1"
59916,"temp|1|6"
59917,"temp|1|6"
59926,"temp|1|6"
59928,"temp|1|6"
59934,"temp|1|6"
59938,"temp|1|6"
59942,"temp|1|6"
59944,"temp|1|6"
59956,"temp|1|6"
59957,"temp|2|1"
59961,"temp|1|6"
59963,"temp|1|1"
59970,"temp|1|2"
59984,"temp|1|6"
59987,"temp|2|2"
59989,"temp|2|1"
59991,"temp|2|1"
59992,"temp|1|6"
60001,"temp|1|6"
60007,"temp|1|6"
60009,"temp|1|6"
60025,"temp|1|6"
60026,"temp|2|2"
60027,"temp|1|6"
60042,"temp|1|6"
60045,"temp|1|6"
60048,"temp|1|6"
60054,"temp|1|5"
60056,"temp|1|6"
60058,"temp|1|6"
60059,"temp|1|6"
60062,"temp|1|6"
60063,"temp|1|6"
60070,"temp|2|2"
60082,"temp|1|6"
60083,"temp|1|6"
60096,"temp|1|6"
60098,"temp|2|2"
60100,"temp|2|1"
60103,"temp|1|6"
60110,"temp|2|1"
60116,"temp|1|5"
60124,"temp|2|1"
60129,"temp|1|6"
60137,"temp|2|2"
60138,"temp|1|6"
60144,"temp|1|5"
60145,"temp|1|6"
60167,"temp|2|1"
60173,"temp|1|6"
60181,"temp|1|6"
60184,"temp|1|6"
60185,"temp|1|6"
60186,"temp|2|1"
60188,"temp|1|6"
60194,"temp|1|6"
60199,"temp|1|6"
60212,"temp|1|6"
60213,"temp|1|6"
60230,"temp|1|6"
60232,"temp|1|6"
60233,"temp|1|6"
60246,"temp|1|6"
60258,"temp|1|5"
60261,"temp|2|1"
60265,"temp|2|1"
60268,"temp|1|6"
60272,"temp|1|6"
60277,"temp|1|6"
60279,"temp|2|1"
60282,"temp|1|6"
60283,"temp|1|6"
60287,"temp|1|6"
60290,"temp|1|5"
60291,"temp|1|6"
60293,"temp|1|5"
60294,"temp|2|1"
60297,"temp|1|6"
60302,"temp|1|6"
60303,"temp|2|1"
60304,"temp|1|6"
60305,"temp|1|6"
60310,"temp|1|6"
60316,"temp|1|6"
60322,"temp|2|1"
60327,"temp|2|1"
60329,"temp|1|6"
60333,"temp|1|6"
60334,"temp|1|5"
60335,"temp|1|6"
60337,"temp|1|6"
60341,"temp|1|3"
60346,"temp|1|6"
60348,"temp|1|6"
60355,"temp|1|6"
60365,"temp|1|2"
60369,"temp|1|6"
60372,"temp|2|1"
60405,"temp|1|6"
60411,"temp|1|6"
60412,"temp|2|1"
60413,"temp|2|2"
60419,"temp|1|6"
60422,"temp|1|6"
60423,"temp|2|1"
60425,"temp|1|6"
60438,"temp|1|6"
60443,"temp|1|6"
60456,"temp|1|6"
60460,"temp|1|6"
60463,"temp|1|3"
60473,"temp|1|6"
60474,"temp|2|1"
60477,"temp|2|1"
60487,"temp|2|2"
60489,"temp|1|6"
60491,"temp|2|1"
60507,"temp|1|6"
60508,"temp|1|1"
60513,"temp|2|1"
60522,"temp|1|6"
60526,"temp|1|6"
60539,"temp|1|6"
60540,"temp|1|6"
60541,"temp|2|1"
60543,"temp|1|6"
60544,"temp|1|6"
60555,"temp|1|6"
60556,"temp|2|2"
60562,"temp|1|6"
60563,"temp|1|6"
60567,"temp|1|6"
60570,"temp|1|6"
60584,"temp|2|2"
60588,"temp|1|6"
60590,"temp|2|2"
60591,"temp|1|6"
60593,"temp|1|5"
60596,"temp|2|1"
60602,"temp|1|6"
60606,"temp|1|6"
60629,"temp|1|5"
60641,"temp|1|5"
60644,"temp|1|6"
60649,"temp|2|1"
60651,"temp|1|6"
60653,"temp|1|5"
60660,"temp|1|6"
60670,"temp|1|3"
60687,"temp|1|6"
60695,"temp|1|6"
60696,"temp|1|6"
60698,"temp|1|6"
60699,"temp|1|6"
60703,"temp|1|5"
60705,"temp|1|6"
60710,"temp|2|2"
60712,"temp|1|6"
60716,"temp|1|6"
60717,"temp|1|5"
60718,"temp|1|6"
60729,"temp|1|6"
60731,"temp|1|6"
60734,"temp|1|6"
60735,"temp|1|6"
60740,"temp|1|6"
60745,"temp|1|5"
60759,"temp|1|6"
60760,"temp|2|1"
60763,"temp|1|6"
60764,"temp|1|6"
60769,"temp|1|6"
60770,"temp|1|6"
60774,"temp|1|6"
60776,"temp|1|6"
60777,"temp|1|6"
60790,"temp|1|6"
60794,"temp|2|1"
60795,"temp|1|6"
60799,"temp|1|3"
60807,"temp|1|3"
60811,"temp|1|6"
60814,"temp|1|6"
60820,"temp|1|6"
60821,"temp|1|6"
60827,"temp|1|6"
60828,"temp|1|6"
60829,"temp|1|6"
60837,"temp|1|6"
60844,"temp|1|6"
60848,"temp|1|6"
60850,"temp|1|6"
60859,"temp|1|5"
60860,"temp|1|6"
60868,"temp|1|6"
60874,"temp|1|6"
60879,"temp|1|5"
60887,"temp|2|2"
60888,"temp|1|6"
60892,"temp|1|6"
60900,"temp|1|6"
60901,"temp|1|6"
60903,"temp|1|6"
60909,"temp|1|6"
60913,"temp|1|6"
60914,"temp|1|6"
60915,"temp|1|6"
60917,"temp|1|6"
60918,"temp|1|5"
60922,"temp|1|6"
60926,"temp|1|6"
60931,"temp|1|6"
60933,"temp|1|5"
60934,"temp|1|6"
60940,"temp|1|6"
60941,"temp|2|2"
60943,"temp|1|6"
60953,"temp|1|1"
60954,"temp|2|2"
60962,"temp|2|2"
60963,"temp|1|6"
60964,"temp|1|6"
60967,"temp|1|6"
60973,"temp|1|5"
60981,"temp|1|6"
60987,"temp|1|6"
60991,"temp|1|6"
60993,"temp|1|6"
60994,"temp|1|6"
60998,"temp|1|6"
61004,"temp|1|6"
61007,"temp|1|6"
61010,"temp|1|6"
61013,"temp|1|6"
61023,"temp|1|6"
61025,"temp|1|6"
61034,"temp|1|6"
61038,"temp|1|5"
61043,"temp|1|6"
61049,"temp|1|6"
61050,"temp|1|6"
61051,"temp|1|1"
61056,"temp|1|6"
61061,"temp|1|5"
61068,"temp|1|6"
61070,"temp|1|5"
61074,"temp|1|6"
61085,"temp|1|6"
61089,"temp|1|6"
61090,"temp|2|1"
61092,"temp|1|6"
61099,"temp|1|6"
61100,"temp|1|6"
61103,"temp|1|6"
61106,"temp|1|6"
61107,"temp|1|1"
61109,"temp|1|6"
61110,"temp|2|1"
61112,"temp|1|6"
61115,"temp|1|6"
61119,"temp|1|6"
61130,"temp|1|6"
61136,"temp|1|2"
61137,"temp|1|6"
61139,"temp|1|6"
61143,"temp|1|6"
61149,"temp|1|6"
61152,"temp|1|6"
61169,"temp|1|6"
61170,"temp|1|6"
61171,"temp|2|2"
61175,"temp|1|6"
61184,"temp|1|6"
61190,"temp|1|6"
61191,"temp|1|5"
61196,"temp|1|6"
61201,"temp|1|6"
61202,"temp|1|6"
61204,"temp|1|6"
61206,"temp|1|6"
61207,"temp|1|6"
61208,"temp|1|6"
61211,"temp|1|1"
61215,"temp|1|6"
61223,"temp|1|6"
61224,"temp|1|6"
61225,"temp|1|6"
61227,"temp|1|6"
61231,"temp|1|6"
61232,"temp|1|6"
61236,"temp|1|5"
61239,"temp|1|5"
61246,"temp|1|2"
61254,"temp|1|1"
61257,"temp|1|6"
61259,"temp|1|6"
61260,"temp|1|6"
61261,"temp|1|6"
61269,"temp|1|6"
61270,"temp|2|1"
61293,"temp|1|6"
61294,"temp|1|5"
61295,"temp|1|6"
61297,"temp|1|6"
61298,"temp|1|6"
61302,"temp|1|6"
61303,"temp|1|5"
61306,"temp|1|6"
61315,"temp|2|2"
61316,"temp|1|6"
61321,"temp|1|6"
61323,"temp|1|6"
61325,"temp|1|6"
61331,"temp|1|6"
61332,"temp|1|6"
61333,"temp|2|2"
61335,"temp|1|5"
61344,"temp|1|6"
61348,"temp|1|6"
61350,"temp|1|6"
61354,"temp|1|6"
61357,"temp|1|6"
61366,"temp|1|6"
61371,"temp|1|6"
61376,"temp|1|6"
61378,"temp|2|1"
61388,"temp|1|6"
61394,"temp|1|6"
61395,"temp|1|6"
61401,"temp|1|6"
61403,"temp|1|6"
61404,"temp|1|6"
61405,"temp|1|6"
61407,"temp|2|2"
61411,"temp|1|6"
61412,"temp|1|1"
61414,"temp|1|5"
61416,"temp|2|1"
61421,"temp|1|5"
61425,"temp|1|6"
61429,"temp|1|6"
61431,"temp|1|6"
61432,"temp|1|6"
61437,"temp|1|5"
61449,"temp|1|5"
61453,"temp|2|2"
61455,"temp|1|6"
61459,"temp|1|6"
61471,"temp|1|6"
61476,"temp|1|6"
61477,"temp|2|1"
61480,"temp|1|6"
61484,"temp|2|2"
61485,"temp|1|2"
61487,"temp|1|6"
61489,"temp|1|6"
61491,"temp|1|6"
61494,"temp|1|6"
61495,"temp|1|6"
61497,"temp|1|6"
61498,"temp|1|6"
61499,"temp|1|6"
61503,"temp|1|6"
61504,"temp|1|6"
61506,"temp|1|6"
61515,"temp|1|6"
61516,"temp|1|5"
61529,"temp|1|5"
61535,"temp|1|6"
61540,"temp|1|6"
61541,"temp|1|1"
61542,"temp|2|2"
61544,"temp|1|2"
61550,"temp|1|6"
61551,"temp|1|6"
61558,"temp|1|6"
61563,"temp|1|6"
61564,"temp|2|2"
61572,"temp|1|6"
61573,"temp|1|6"
61576,"temp|1|5"
61583,"temp|1|5"
61584,"temp|1|6"
61585,"temp|1|6"
61592,"temp|1|6"
61595,"temp|1|6"
61598,"temp|1|6"
61599,"temp|1|6"
61600,"temp|1|6"
61603,"temp|1|6"
61611,"temp|1|6"
61619,"temp|1|6"
61624,"temp|1|5"
61625,"temp|1|6"
61627,"temp|1|6"
61628,"temp|1|6"
61630,"temp|1|6"
61632,"temp|1|5"
61633,"temp|1|2"
61634,"temp|1|6"
61636,"temp|1|4"
61637,"temp|1|6"
61639,"temp|1|6"
61651,"temp|1|6"
61652,"temp|1|6"
61657,"temp|1|6"
61669,"temp|1|6"
61673,"temp|1|6"
61675,"temp|1|6"
61677,"temp|1|6"
61682,"temp|1|6"
61687,"temp|1|6"
61689,"temp|1|6"
61698,"temp|1|6"
61700,"temp|1|6"
61712,"temp|1|6"
61714,"temp|1|6"
61716,"temp|1|6"
61719,"temp|1|6"
61721,"temp|1|6"
61723,"temp|1|6"
61727,"temp|1|6"
61735,"temp|2|2"
61741,"temp|1|6"
61752,"temp|1|6"
61759,"temp|1|6"
61762,"temp|1|3"
61763,"temp|1|2"
61767,"temp|1|6"
61777,"temp|1|2"
61780,"temp|2|1"
61785,"temp|1|6"
61787,"temp|1|6"
61789,"temp|2|1"
61790,"temp|1|6"
61807,"temp|1|6"
61821,"temp|1|5"
61829,"temp|1|6"
61835,"temp|1|6"
61837,"temp|1|6"
61846,"temp|1|6"
61848,"temp|1|3"
61849,"temp|1|6"
61854,"temp|1|6"
61856,"temp|1|6"
61862,"temp|1|1"
61868,"temp|1|6"
61871,"temp|1|6"
61877,"temp|1|6"
61878,"temp|1|6"
61879,"temp|1|6"
61882,"temp|1|6"
61883,"temp|1|6"
61886,"temp|1|6"
61888,"temp|1|6"
61901,"temp|1|5"
61905,"temp|1|6"
61915,"temp|1|6"
61916,"temp|1|6"
61918,"temp|1|6"
61924,"temp|1|6"
61929,"temp|1|1"
61936,"temp|1|6"
61938,"temp|1|5"
61941,"temp|1|4"
61951,"temp|1|6"
61952,"temp|1|6"
61955,"temp|1|6"
61959,"temp|1|5"
61962,"temp|1|6"
61973,"temp|1|6"
61980,"temp|1|6"
61981,"temp|2|1"
61982,"temp|1|6"
61983,"temp|1|6"
61990,"temp|1|6"
61992,"temp|1|5"
61996,"temp|1|6"
61999,"temp|1|6"
62005,"temp|1|6"
62008,"temp|1|6"
62012,"temp|1|1"
62016,"temp|1|6"
62018,"temp|1|6"
62019,"temp|1|6"
62020,"temp|1|6"
62021,"temp|1|1"
62023,"temp|1|6"
62024,"temp|2|2"
62025,"temp|1|6"
62029,"temp|1|6"
62030,"temp|1|6"
62032,"temp|1|6"
62033,"temp|1|5"
62034,"temp|1|6"
62035,"temp|1|6"
62041,"temp|1|6"
62047,"temp|1|6"
62051,"temp|1|6"
62052,"temp|1|6"
62055,"temp|1|6"
62058,"temp|1|6"
62059,"temp|1|6"
62062,"temp|1|5"
62071,"temp|1|6"
62074,"temp|1|5"
62075,"temp|1|6"
62077,"temp|1|6"
62078,"temp|1|5"
62080,"temp|1|6"
62081,"temp|1|6"
62085,"temp|1|6"
62091,"temp|1|6"
62094,"temp|1|6"
62098,"temp|1|6"
62099,"temp|1|6"
62101,"temp|1|6"
62111,"temp|1|6"
62116,"temp|1|6"
62117,"temp|1|6"
62122,"temp|1|6"
62124,"temp|2|1"
62125,"temp|1|6"
62126,"temp|1|6"
62134,"temp|1|2"
62136,"temp|1|6"
62138,"temp|1|2"
62139,"temp|1|6"
62144,"temp|2|1"
62151,"temp|1|6"
62153,"temp|1|6"
62155,"temp|1|6"
62159,"temp|1|6"
62163,"temp|1|6"
62164,"temp|1|6"
62165,"temp|1|4"
62174,"temp|1|6"
62175,"temp|1|6"
62193,"temp|1|6"
62196,"temp|1|6"
62198,"temp|1|3"
62200,"temp|1|6"
62203,"temp|1|6"
62211,"temp|1|2"
62217,"temp|2|1"
62223,"temp|1|6"
62224,"temp|2|2"
62231,"temp|2|2"
62235,"temp|1|6"
62237,"temp|1|5"
62240,"temp|1|5"
62248,"temp|1|6"
62259,"temp|1|6"
62263,"temp|1|5"
62264,"temp|1|6"
62272,"temp|1|6"
62279,"temp|2|1"
62281,"temp|1|6"
62286,"temp|1|4"
62288,"temp|1|6"
62289,"temp|1|6"
62305,"temp|1|6"
62308,"temp|1|6"
62312,"temp|1|6"
62313,"temp|1|6"
62314,"temp|1|6"
62322,"temp|1|6"
62323,"temp|1|6"
62328,"temp|1|6"
62331,"temp|1|6"
62335,"temp|1|5"
62348,"temp|1|6"
62349,"temp|1|6"
62350,"temp|1|6"
62351,"temp|1|6"
62355,"temp|1|1"
62358,"temp|1|6"
62359,"temp|1|2"
62361,"temp|1|6"
62365,"temp|2|2"
62372,"temp|1|6"
62382,"temp|1|6"
62384,"temp|1|6"
62385,"temp|1|6"
62396,"temp|1|5"
62397,"temp|1|6"
62402,"temp|1|6"
62403,"temp|1|6"
62410,"temp|1|3"
62413,"temp|2|1"
62424,"temp|1|6"
62426,"temp|1|6"
62428,"temp|2|1"
62430,"temp|1|6"
62433,"temp|1|5"
62435,"temp|1|6"
62437,"temp|1|5"
62438,"temp|1|6"
62440,"temp|1|6"
62453,"temp|1|1"
62458,"temp|1|1"
62459,"temp|1|6"
62460,"temp|1|6"
62465,"temp|1|6"
62466,"temp|1|6"
62467,"temp|1|6"
62469,"temp|1|6"
62472,"temp|1|6"
62475,"temp|1|6"
62476,"temp|1|6"
62477,"temp|1|5"
62483,"temp|1|5"
62486,"temp|1|6"
62492,"temp|1|6"
62504,"temp|1|6"
62506,"temp|1|6"
62514,"temp|1|6"
62531,"temp|1|6"
62533,"temp|1|6"
62534,"temp|2|1"
62535,"temp|1|5"
62542,"temp|1|5"
62545,"temp|1|6"
62547,"temp|1|6"
62551,"temp|1|6"
62554,"temp|1|6"
62562,"temp|1|6"
62571,"temp|1|6"
62577,"temp|1|6"
62578,"temp|1|6"
62584,"temp|1|6"
62591,"temp|1|6"
62596,"temp|1|6"
62605,"temp|1|6"
62606,"temp|1|6"
62611,"temp|2|2"
62612,"temp|1|6"
62613,"temp|1|6"
62615,"temp|1|5"
62617,"temp|1|6"
62625,"temp|1|6"
62638,"temp|1|6"
62641,"temp|1|6"
62648,"temp|1|6"
62651,"temp|1|6"
62654,"temp|1|6"
62655,"temp|1|5"
62659,"temp|1|6"
62668,"temp|1|6"
62670,"temp|1|6"
62672,"temp|1|6"
62674,"temp|1|6"
62675,"temp|1|6"
62680,"temp|1|6"
62688,"temp|1|6"
62692,"temp|1|6"
62693,"temp|1|6"
62700,"temp|1|6"
62710,"temp|1|6"
62714,"temp|1|6"
62719,"temp|1|6"
62721,"temp|1|6"
62723,"temp|1|6"
62727,"temp|1|6"
62730,"temp|1|6"
62732,"temp|1|6"
62736,"temp|1|6"
62739,"temp|1|6"
62764,"temp|1|6"
62769,"temp|1|6"
62771,"temp|1|6"
62772,"temp|1|3"
62790,"temp|1|6"
62792,"temp|1|6"
62794,"temp|1|6"
62799,"temp|1|2"
62800,"temp|1|5"
62802,"temp|1|6"
62804,"temp|1|6"
62815,"temp|1|6"
62816,"temp|1|5"
62818,"temp|1|6"
62819,"temp|2|2"
62823,"temp|1|6"
62824,"temp|2|2"
62847,"temp|1|6"
62849,"temp|2|2"
62860,"temp|1|5"
62866,"temp|1|6"
62869,"temp|1|5"
62872,"temp|1|6"
62876,"temp|1|6"
62881,"temp|1|5"
62888,"temp|1|6"
62894,"temp|1|6"
62896,"temp|1|1"
62898,"temp|1|6"
62901,"temp|1|5"
62906,"temp|1|6"
62911,"temp|1|6"
62914,"temp|2|2"
62917,"temp|1|6"
62931,"temp|1|6"
62933,"temp|1|6"
62935,"temp|1|6"
62937,"temp|1|6"
62960,"temp|1|6"
62961,"temp|1|6"
62962,"temp|1|6"
62978,"temp|1|6"
62981,"temp|1|6"
62982,"temp|1|6"
62983,"temp|1|6"
62984,"temp|1|6"
62986,"temp|1|6"
62991,"temp|2|2"
62995,"temp|1|6"
62997,"temp|1|1"
63000,"temp|1|6"
63006,"temp|1|6"
63008,"temp|1|6"
63010,"temp|2|2"
63011,"temp|2|2"
63014,"temp|1|6"
63017,"temp|1|6"
63021,"temp|1|6"
63022,"temp|1|6"
63025,"temp|1|6"
63035,"temp|1|6"
63037,"temp|1|6"
63046,"temp|1|6"
63047,"temp|1|6"
63050,"temp|1|6"
63060,"temp|1|6"
63068,"temp|1|6"
63076,"temp|1|6"
63079,"temp|1|6"
63080,"temp|1|6"
63081,"temp|1|6"
63084,"temp|1|6"
63090,"temp|1|6"
63092,"temp|1|6"
63102,"temp|2|1"
63104,"temp|1|6"
63109,"temp|2|1"
63112,"temp|1|6"
63113,"temp|1|6"
63121,"temp|1|6"
63130,"temp|1|1"
63136,"temp|1|6"
63143,"temp|1|6"
63146,"temp|1|6"
63148,"temp|1|6"
63154,"temp|1|6"
63160,"temp|1|6"
63163,"temp|1|6"
63165,"temp|1|1"
63166,"temp|1|6"
63169,"temp|1|6"
63170,"temp|1|6"
63183,"temp|1|5"
63184,"temp|1|6"
63186,"temp|1|6"
63187,"temp|1|6"
63192,"temp|1|6"
63196,"temp|1|6"
63197,"temp|1|6"
63199,"temp|1|6"
