"Uid","Familty_type","Highest_diploma","insee_code","Job_42","ACT","sex","Studying","age_2020","target"
39601,"FT.4.1","EDU1-8","44184","csp_4_3","AT1|1","Female",FALSE,34,357.688151646566
39603,"FT.4.1","EDU3","44184","csp_8_5","AT2|2","Female",TRUE,15,641.119329956558
39606,"FT.4.3","EDU1-4","44184","csp_6_2","AT1|1","Male",FALSE,32,464.660194411885
39610,"FT.1.1","EDU1-5","44184","csp_4_8","AT1|1","Male",FALSE,50,599.302089492059
39613,"FT.4.1","EDU1-8","44184","csp_6_5","AT1|1","Male",FALSE,32,541.026701786873
39614,"FT.4.1","EDU1-6","44184","csp_4_3","AT1|1","Female",FALSE,36,304.491953488426
39616,"FT.4.4","EDU1-3","44184","csp_8_5","AT2|4","Female",FALSE,58,559.591489015659
39617,"FT.4.1","EDU1-7","44184","csp_3_8","AT1|1","Female",FALSE,58,317.172832121921
39618,"FT.4.3","EDU3","44184","csp_7_5","AT2|1","Male",FALSE,63,403.794501624217
39619,"FT.3.2","EDU3","44184","csp_6_8","AT1|1","Male",FALSE,54,637.071217157116
39620,"FT.4.4","EDU1-3","44184","csp_7_5","AT2|1","Male",FALSE,70,465.448215207731
39621,"FT.4.4","EDU1-3","44184","csp_7_7","AT2|1","Male",FALSE,69,497.841674475197
39623,"FT.3.2","EDU1-2","44184","csp_8_4","AT2|2","Male",TRUE,19,724.647507253133
39626,"FT.3.2","EDU1-6","44184","csp_4_3","AT1|2","Female",FALSE,25,588.600876719805
39627,"FT.4.3","EDU1-2","44184","csp_8_4","AT2|2","Male",TRUE,19,664.128194428634
39630,"FT.4.4","EDU1-3","44184","csp_7_2","AT2|1","Male",FALSE,75,417.580450143922
39631,"FT.4.1","EDU1-3","44184","csp_6_7","AT1|1","Male",FALSE,53,493.788697179218
39632,"FT.1.1","EDU1-3","44184","csp_6_3","AT1|1","Male",FALSE,49,389.101849047091
39635,"FT.3.1","EDU1-3","44184","csp_5_5","AT1|1","Female",FALSE,54,283.732831473119
39637,"FT.4.3","EDU1-5","44184","csp_5_5","AT1|1","Female",FALSE,27,367.152849236519
39638,"FT.2.0","EDU1-4","44184","csp_6_2","AT1|1","Male",TRUE,21,273.719131163365
39639,"FT.1.1","EDU2","44184","csp_8_5","AT2|5","Male",FALSE,33,744.337988583446
39640,"FT.3.2","EDU1-4","44184","csp_6_7","AT1|2","Male",FALSE,35,735.030173195875
39642,"FT.3.2","EDU1-3","44184","csp_8_5","AT2|4","Female",FALSE,40,461.135072983814
39645,"FT.4.1","EDU1-5","44184","csp_5_2","AT1|1","Female",FALSE,46,285.456536044745
39647,"FT.4.4","EDU1-6","44184","csp_7_5","AT2|1","Male",FALSE,67,407.711236870588
39654,"FT.3.2","EDU1-1","44184","csp_8_6","AT2|5","Male",FALSE,63,707.746161151402
39655,"FT.1.2","EDU3","44184","csp_7_1","AT2|1","Female",FALSE,79,515.854544876548
39657,"FT.4.1","EDU1-8","44184","csp_3_8","AT1|1","Male",FALSE,45,259.828196548264
39659,"FT.2.0","EDU1-1","44184","csp_7_7","AT2|1","Female",FALSE,74,445.914617391689
39660,"FT.4.3","EDU1-5","44184","csp_5_6","AT1|1","Female",FALSE,62,374.044303525381
39662,"FT.4.1","EDU3","44184","csp_8_5","AT2|2","Female",TRUE,16,638.650951015261
39666,"FT.4.1","EDU1-8","44184","csp_3_1","AT1|1","Male",FALSE,47,285.934554773112
39668,"FT.1.2","EDU2","44184","csp_7_2","AT2|1","Female",FALSE,90,338.640605903137
39670,"FT.4.2","EDU1-2","44184","csp_8_4","AT2|2","Female",TRUE,21,650.73326102879
39671,"FT.1.2","EDU1-7","44184","csp_7_5","AT2|1","Female",FALSE,81,368.985961474457
39678,"FT.4.1","EDU1-3","44186","csp_4_6","AT1|1","Female",FALSE,50,326.420188918647
39679,"FT.4.4","EDU1-4","44186","csp_7_5","AT2|1","Female",FALSE,73,456.964115731185
39683,"FT.4.4","EDU1-4","44186","csp_7_8","AT2|1","Male",FALSE,76,477.961709341056
39684,"FT.1.1","EDU1-8","44186","csp_2_3","AT1|1","Male",FALSE,54,407.414404083633
39686,"FT.4.1","EDU1-3","44186","csp_6_7","AT1|1","Male",FALSE,52,544.624526842949
39689,"FT.1.2","EDU1-4","44187","csp_4_5","AT1|1","Female",FALSE,56,449.153044702738
39691,"FT.4.2","EDU1-3","44187","csp_6_7","AT1|1","Male",FALSE,33,524.362809511655
39697,"FT.4.3","EDU1-8","44188","csp_5_4","AT1|1","Female",FALSE,31,392.702691073091
39699,"FT.1.2","EDU1-1","44188","csp_7_7","AT2|1","Female",FALSE,90,487.362619045702
39700,"FT.3.1","EDU3","44188","csp_7_5","AT2|1","Female",FALSE,90,401.467380355043
39703,"FT.4.4","EDU1-3","44188","csp_7_7","AT2|1","Female",FALSE,73,484.693009135843
39706,"FT.1.2","EDU1-7","44188","csp_3_3","AT1|1","Female",FALSE,62,467.965393635815
39710,"FT.3.2","EDU1-7","44189","csp_3_5","AT1|2","Female",FALSE,45,570.713636169763
39711,"FT.4.4","EDU1-4","44189","csp_8_5","AT2|5","Female",FALSE,53,706.768944325247
39713,"FT.1.1","EDU1-8","44190","csp_3_5","AT1|1","Male",FALSE,55,419.468987596887
39715,"FT.1.2","EDU1-7","44190","csp_7_5","AT2|1","Female",FALSE,64,467.8270458329
39716,"FT.4.1","EDU1-4","44190","csp_5_2","AT1|1","Female",FALSE,61,364.704733162034
39717,"FT.3.2","EDU2","44190","csp_5_3","AT1|1","Female",FALSE,60,388.283584624695
39720,"FT.3.2","EDU1-3","44190","csp_8_4","AT2|2","Female",TRUE,20,701.217344271494
39722,"FT.1.1","EDU1-3","44190","csp_7_8","AT2|1","Male",FALSE,83,440.65668063243
39725,"FT.4.3","EDU3","44190","csp_8_5","AT2|5","Female",FALSE,46,657.430465825649
39728,"FT.1.2","EDU1-1","44190","csp_7_7","AT2|1","Female",FALSE,72,546.446884991543
39729,"FT.1.2","EDU1-7","44190","csp_4_3","AT1|1","Female",FALSE,38,391.291226910781
39730,"FT.3.2","EDU1-6","44190","csp_6_8","AT1|1","Female",FALSE,57,534.699260833961
39731,"FT.2.0","EDU1-8","44190","csp_3_5","AT1|2","Female",FALSE,30,537.537437318062
39733,"FT.4.4","EDU1-2","44190","csp_8_4","AT2|2","Male",TRUE,20,888.37068528089
39735,"FT.4.4","EDU1-1","44190","csp_8_5","AT2|5","Male",FALSE,61,862.451233223781
39738,"FT.4.4","EDU1-5","44190","csp_7_5","AT2|1","Male",FALSE,62,514.976892048191
39739,"FT.4.1","EDU1-8","44190","csp_3_7","AT1|1","Male",FALSE,35,321.758498704317
39741,"FT.4.1","EDU1-6","44190","csp_5_4","AT1|1","Female",FALSE,40,204.904585862952
39742,"FT.1.2","EDU1-7","44190","csp_7_4","AT2|1","Female",FALSE,70,472.839158591106
39745,"FT.4.2","EDU1-3","44190","csp_6_3","AT1|1","Male",FALSE,36,651.137185190118
39746,"FT.4.1","EDU1-4","44190","csp_6_8","AT1|1","Female",FALSE,44,472.134419597153
39747,"FT.3.1","EDU1-6","44190","csp_8_5","AT2|5","Male",FALSE,41,767.080007829612
39752,"FT.4.4","EDU1-1","44190","csp_7_8","AT2|1","Female",FALSE,65,565.238378679205
39753,"FT.4.1","EDU1-6","44192","csp_4_6","AT1|1","Female",FALSE,58,421.099342588985
39756,"FT.4.2","EDU1-2","44193","csp_8_4","AT2|2","Male",TRUE,19,720.234178312463
39759,"FT.4.4","EDU1-6","44194","csp_7_4","AT2|1","Male",FALSE,75,440.304570011347
39760,"FT.4.4","EDU1-2","44194","csp_7_8","AT2|1","Male",FALSE,93,577.82301793704
39761,"FT.4.4","EDU1-3","44194","csp_7_5","AT2|1","Male",FALSE,63,523.843706380892
39762,"FT.4.1","EDU1-7","44194","csp_4_7","AT1|1","Male",FALSE,49,502.087872164904
39763,"FT.4.1","EDU1-3","44194","csp_3_7","AT1|1","Male",FALSE,48,470.6053402918
39765,"FT.4.1","EDU1-2","44194","csp_8_4","AT2|2","Male",TRUE,19,729.880645541053
39766,"FT.4.1","EDU1-1","44194","csp_7_8","AT2|1","Female",FALSE,108,457.314700763758
39768,"FT.3.1","EDU1-3","44195","csp_5_5","AT1|1","Male",FALSE,51,361.391710713054
39769,"FT.1.1","EDU1-3","44195","csp_6_3","AT1|2","Male",FALSE,45,663.366560032313
39774,"FT.4.1","EDU1-5","44195","csp_6_2","AT1|1","Male",FALSE,41,517.319198747269
39778,"FT.4.4","EDU1-3","44195","csp_7_7","AT2|1","Female",FALSE,67,497.36307639116
39782,"FT.4.4","EDU1-7","44196","csp_7_4","AT2|1","Male",FALSE,74,465.869918484281
39784,"FT.4.1","EDU1-8","44196","csp_3_7","AT1|1","Male",FALSE,50,416.696934269914
39786,"FT.4.4","EDU1-8","44197","csp_7_5","AT2|1","Male",FALSE,69,460.345963167714
39788,"FT.4.4","EDU1-1","44198","csp_7_7","AT2|1","Female",FALSE,73,542.412729476403
39794,"FT.3.2","EDU1-2","44198","csp_8_4","AT2|2","Male",TRUE,17,778.855603950131
39795,"FT.2.0","EDU1-6","44198","csp_4_6","AT1|1","Female",FALSE,53,403.691958024933
39796,"FT.3.2","EDU1-4","44198","csp_8_4","AT2|2","Male",TRUE,18,641.278924619713
39798,"FT.4.4","EDU1-3","44198","csp_7_7","AT2|1","Male",FALSE,67,528.86038114185
39800,"FT.4.4","EDU1-3","44198","csp_7_5","AT2|1","Male",FALSE,64,514.716954003176
39801,"FT.1.2","EDU1-1","44198","csp_8_6","AT2|1","Female",FALSE,91,551.791529672409
39805,"FT.4.1","EDU1-8","44200","csp_3_8","AT1|1","Male",FALSE,43,367.297277971254
39808,"FT.4.1","EDU1-3","44201","csp_6_2","AT1|1","Male",FALSE,54,595.684522394726
39810,"FT.4.1","EDU1-6","44201","csp_4_8","AT1|1","Male",FALSE,36,422.777861640176
39811,"FT.4.4","EDU1-4","44201","csp_7_8","AT2|1","Male",FALSE,68,504.312597730348
39812,"FT.1.1","EDU1-3","44201","csp_6_7","AT1|1","Male",FALSE,30,723.494788092497
39819,"FT.4.1","EDU1-4","44201","csp_5_2","AT1|1","Female",FALSE,28,173.457396914861
39821,"FT.1.2","EDU1-1","44201","csp_7_7","AT2|1","Female",FALSE,77,531.637518429634
39822,"FT.3.2","EDU1-4","44202","csp_5_2","AT1|1","Female",TRUE,21,323.771717479485
39823,"FT.1.1","EDU1-4","44202","csp_8_4","AT2|2","Male",TRUE,22,699.301581480152
39826,"FT.1.1","EDU1-3","44203","csp_6_3","AT1|1","Male",FALSE,27,681.90350938102
39827,"FT.4.1","EDU3","44203","csp_8_4","AT2|2","Male",TRUE,16,683.330024920924
39828,"FT.3.2","EDU3","44204","csp_8_4","AT2|2","Male",TRUE,20,705.594487383619
39829,"FT.1.2","EDU1-3","44204","csp_7_7","AT2|1","Female",FALSE,62,515.240364218052
39830,"FT.1.1","EDU1-5","44204","csp_8_4","AT2|2","Male",TRUE,20,716.161920989846
39831,"FT.1.2","EDU1-4","44204","csp_4_6","AT1|2","Female",FALSE,34,631.176321260549
39837,"FT.4.4","EDU1-1","44204","csp_7_7","AT2|1","Female",FALSE,74,546.883894285188
39838,"FT.4.2","EDU1-3","44204","csp_4_7","AT1|1","Male",FALSE,33,561.092875681807
39839,"FT.4.4","EDU1-1","44204","csp_7_7","AT2|1","Male",FALSE,82,543.70736239791
39841,"FT.4.1","EDU3","44204","csp_8_5","AT2|2","Female",TRUE,15,682.542506812074
39844,"FT.4.1","EDU1-6","44204","csp_5_5","AT1|1","Female",FALSE,57,238.554386040454
39846,"FT.1.1","EDU2","44205","csp_7_8","AT2|1","Male",FALSE,83,396.68199906435
39848,"FT.1.1","EDU1-5","44205","csp_1_1","AT1|1","Male",FALSE,55,574.307160246175
39851,"FT.1.2","EDU1-2","44206","csp_7_7","AT2|1","Female",FALSE,78,558.366661040852
39853,"FT.4.2","EDU1-3","44207","csp_6_4","AT1|1","Male",FALSE,63,500.484970597749
39855,"FT.4.4","EDU1-6","44208","csp_7_4","AT2|1","Male",FALSE,72,447.091997490806
39856,"FT.4.3","EDU2","44209","csp_5_2","AT1|1","Female",FALSE,59,276.908446268734
39860,"FT.4.4","EDU1-1","44209","csp_7_8","AT2|1","Female",FALSE,70,576.257276191413
39861,"FT.4.1","EDU1-2","44209","csp_6_4","AT1|1","Male",FALSE,55,837.682210074635
39862,"FT.4.1","EDU1-9","44209","csp_6_8","AT1|1","Male",FALSE,53,458.23918027837
39865,"FT.4.1","EDU1-5","44210","csp_5_2","AT1|1","Female",FALSE,30,538.510343874858
39867,"FT.4.1","EDU1-8","44210","csp_3_8","AT1|1","Male",FALSE,37,386.458809500319
39868,"FT.4.3","EDU1-7","44210","csp_4_3","AT1|1","Female",FALSE,64,454.758089053066
39870,"FT.4.1","EDU1-8","44210","csp_3_3","AT1|1","Female",FALSE,42,333.862577304107
39872,"FT.4.1","EDU1-2","44210","csp_8_4","AT2|2","Female",TRUE,19,736.100652940076
39874,"FT.4.1","EDU1-7","44210","csp_4_3","AT1|1","Female",FALSE,39,382.052128670373
39876,"FT.1.2","EDU1-3","44210","csp_5_4","AT1|1","Female",FALSE,60,411.918581327141
39878,"FT.3.2","EDU1-8","44210","csp_4_6","AT1|1","Female",FALSE,45,509.924316445152
39884,"FT.4.2","EDU1-4","44211","csp_7_5","AT2|1","Female",FALSE,64,328.33545685094
39888,"FT.1.2","EDU1-4","44212","csp_5_6","AT1|1","Female",FALSE,49,412.509865472056
39892,"FT.1.2","EDU1-3","44212","csp_8_5","AT2|4","Female",FALSE,57,556.042949995301
39896,"FT.4.1","EDU1-8","44212","csp_3_7","AT1|1","Female",FALSE,42,293.518124183808
39897,"FT.1.2","EDU1-7","44212","csp_2_2","AT1|1","Female",FALSE,48,573.523327895576
39898,"FT.1.1","EDU1-8","44212","csp_5_6","AT1|1","Male",FALSE,35,312.062198554104
39901,"FT.4.1","EDU1-3","44213","csp_5_6","AT1|1","Female",FALSE,57,307.992399686808
39902,"FT.4.2","EDU3","44213","csp_8_5","AT2|2","Male",TRUE,15,630.412535670362
39903,"FT.4.1","EDU1-4","44213","csp_4_5","AT1|1","Male",FALSE,46,430.024940485071
39906,"FT.4.1","EDU1-8","44213","csp_3_1","AT1|1","Female",FALSE,64,255.704028295966
39909,"FT.4.4","EDU1-3","44213","csp_8_6","AT2|5","Female",FALSE,61,729.572343468398
39910,"FT.4.1","EDU1-3","44213","csp_5_2","AT1|1","Female",FALSE,48,253.881333267004
39912,"FT.4.1","EDU1-6","44213","csp_2_2","AT1|1","Female",FALSE,49,460.496312315293
39914,"FT.4.4","EDU1-3","44214","csp_7_7","AT2|1","Female",FALSE,78,481.690202829033
39917,"FT.2.0","EDU1-3","44214","csp_7_5","AT2|1","Male",FALSE,93,439.194972082009
39922,"FT.4.1","EDU1-3","44215","csp_5_5","AT1|1","Female",FALSE,37,307.290591872314
39923,"FT.3.1","EDU1-3","44215","csp_6_8","AT1|2","Male",FALSE,20,782.054874700329
39924,"FT.2.0","EDU1-4","44215","csp_8_4","AT2|2","Male",TRUE,20,649.445081047533
39925,"FT.1.1","EDU1-8","44215","csp_5_6","AT1|1","Male",FALSE,40,394.442666803502
39930,"FT.4.4","EDU2","44215","csp_7_8","AT2|1","Female",FALSE,83,412.22437418015
39931,"FT.4.1","EDU1-7","44215","csp_4_7","AT1|1","Female",FALSE,37,317.737013529403
39932,"FT.4.4","EDU1-4","44215","csp_3_7","AT1|2","Female",FALSE,56,534.457209093121
39933,"FT.1.1","EDU1-3","44215","csp_6_2","AT1|1","Male",FALSE,50,878.153507614988
39934,"FT.1.2","EDU1-7","44215","csp_8_4","AT2|2","Female",TRUE,24,685.333608584848
39937,"FT.4.2","EDU1-2","44215","csp_8_4","AT2|2","Female",TRUE,16,662.681238678608
39939,"FT.4.1","EDU1-6","44215","csp_4_3","AT1|1","Male",FALSE,42,307.957338260425
39942,"FT.1.2","EDU1-8","44215","csp_7_4","AT2|1","Female",FALSE,84,365.436512961898
39943,"FT.3.2","EDU1-4","44215","csp_4_5","AT1|1","Female",FALSE,58,444.755985039005
39944,"FT.4.1","EDU1-4","44215","csp_8_1","AT1|2","Male",FALSE,24,695.86498410786
39945,"FT.4.1","EDU1-1","44215","csp_1_1","AT1|1","Male",FALSE,64,503.951995801851
39949,"FT.1.2","EDU1","44215","csp_7_7","AT2|1","Female",FALSE,83,448.453503964085
39956,"FT.3.2","EDU3","44216","csp_8_4","AT2|2","Female",TRUE,17,727.756369155402
39960,"FT.4.2","EDU1-4","44217","csp_8_4","AT2|2","Female",TRUE,22,605.362281719787
39961,"FT.3.1","EDU1-3","44217","csp_6_7","AT1|2","Male",FALSE,44,773.268294362717
39962,"FT.2.0","EDU1-3","44217","csp_6_8","AT1|1","Female",FALSE,52,538.016063561184
39963,"FT.4.4","EDU1-1","44217","csp_8_6","AT2|5","Male",FALSE,64,861.011553977835
39965,"FT.1.2","EDU1-3","44217","csp_5_2","AT1|1","Female",FALSE,51,384.837761693818
39970,"FT.3.1","EDU1-5","44221","csp_4_3","AT1|1","Female",FALSE,23,471.456622763537
39971,"FT.4.1","EDU1-3","44221","csp_6_4","AT1|1","Male",FALSE,49,541.944227429509
39972,"FT.4.1","EDU3","44222","csp_8_5","AT2|2","Male",TRUE,16,684.841801051235
39974,"FT.4.1","EDU1-4","44223","csp_5_2","AT1|1","Female",FALSE,57,294.624600736155
39976,"FT.1.1","EDU1-3","44223","csp_8_5","AT2|5","Male",FALSE,57,753.588954988442
39978,"FT.4.2","EDU1-4","44224","csp_5_5","AT1|2","Female",FALSE,40,378.069723404728
39980,"FT.4.4","EDU1-3","45004","csp_7_4","AT2|1","Male",FALSE,70,480.804102089313
39984,"FT.4.1","EDU1-3","45004","csp_6_4","AT1|1","Male",FALSE,50,550.282138623579
39985,"FT.4.2","EDU1-8","45004","csp_3_8","AT1|1","Male",FALSE,33,264.832053540741
39986,"FT.4.1","EDU1-3","45004","csp_4_6","AT1|1","Female",FALSE,57,515.072347575908
39990,"FT.4.1","EDU1-3","45004","csp_6_2","AT1|1","Male",TRUE,37,531.515353687899
39992,"FT.3.2","EDU1-3","45004","csp_2_1","AT1|1","Male",FALSE,38,606.14586533963
39993,"FT.4.1","EDU1-3","45004","csp_5_5","AT1|1","Female",FALSE,50,346.011041105883
39994,"FT.4.2","EDU1-3","45004","csp_8_1","AT1|2","Male",FALSE,30,683.485437754492
39999,"FT.4.4","EDU1-2","45008","csp_7_7","AT2|1","Male",FALSE,76,529.237606764864
40004,"FT.1.2","EDU1-1","45009","csp_7_8","AT2|1","Female",FALSE,84,494.961241367522
40005,"FT.4.3","EDU2","45010","csp_7_7","AT2|1","Male",FALSE,60,348.791297117631
40006,"FT.4.1","EDU1-7","45011","csp_8_4","AT2|2","Male",TRUE,24,593.808082412523
40007,"FT.1.1","EDU1-3","45015","csp_6_3","AT1|1","Male",FALSE,39,604.147782243407
40008,"FT.4.1","EDU1-2","45015","csp_8_4","AT2|2","Female",TRUE,16,735.981267766533
40011,"FT.1.1","EDU1-4","45020","csp_5_5","AT1|1","Male",FALSE,48,402.875847821751
40012,"FT.4.4","EDU1-8","45020","csp_7_4","AT2|1","Male",FALSE,89,377.353587482588
40013,"FT.1.2","EDU1-1","45022","csp_7_7","AT2|1","Female",FALSE,86,505.524797282405
40016,"FT.4.2","EDU1-3","45028","csp_6_5","AT1|1","Male",FALSE,56,424.83490327086
40017,"FT.4.3","EDU1-3","45028","csp_4_6","AT1|2","Male",FALSE,41,432.037667771667
40023,"FT.4.4","EDU1-6","45028","csp_6_2","AT1|1","Female",FALSE,44,575.850402753787
40026,"FT.1.1","EDU1-3","45029","csp_6_3","AT1|2","Male",FALSE,38,670.04782627785
40028,"FT.4.4","EDU1-1","45030","csp_7_7","AT2|1","Female",FALSE,72,530.503773300635
40029,"FT.1.2","EDU1-3","45030","csp_4_5","AT1|1","Female",FALSE,64,492.090849631018
40030,"FT.4.4","EDU1-1","45030","csp_7_7","AT2|1","Female",FALSE,95,493.812141810665
40031,"FT.2.0","EDU1-8","45030","csp_3_4","AT1|1","Male",FALSE,53,565.450265588951
40033,"FT.4.1","EDU1-5","45030","csp_5_6","AT1|1","Female",FALSE,43,306.139919554659
40034,"FT.4.1","EDU1-5","45031","csp_5_4","AT1|1","Female",FALSE,42,367.348872091092
40035,"FT.4.3","EDU3","45031","csp_7_7","AT2|1","Male",FALSE,64,434.861840727317
40038,"FT.4.4","EDU1-1","45034","csp_7_5","AT2|1","Male",FALSE,70,518.078738132716
40040,"FT.1.2","EDU1-3","45036","csp_7_5","AT2|1","Female",FALSE,67,481.318418105701
40044,"FT.4.2","EDU1-3","45040","csp_5_6","AT1|2","Female",FALSE,40,387.568330939801
40050,"FT.4.4","EDU1-3","45042","csp_7_7","AT2|1","Female",FALSE,72,512.729003499618
40051,"FT.4.1","EDU1-6","45042","csp_3_5","AT1|1","Male",FALSE,37,435.441593443875
40058,"FT.1.2","EDU1-1","45050","csp_7_7","AT2|1","Female",FALSE,86,499.314844512269
40061,"FT.1.1","EDU1-3","45051","csp_6_8","AT1|1","Male",FALSE,54,613.118870390353
40064,"FT.4.4","EDU1-5","45052","csp_7_5","AT2|1","Male",FALSE,74,450.724959458618
40066,"FT.4.4","EDU1-3","45053","csp_7_8","AT2|1","Male",FALSE,69,513.811114780595
40067,"FT.4.1","EDU1-3","45053","csp_3_7","AT1|1","Male",FALSE,41,505.640688679569
40069,"FT.3.1","EDU3","45053","csp_7_1","AT2|1","Male",FALSE,86,558.573326339317
40070,"FT.4.4","EDU1-3","45053","csp_7_7","AT2|1","Female",FALSE,63,513.025361668098
40071,"FT.1.2","EDU1-4","45054","csp_8_4","AT2|2","Female",TRUE,22,668.4880955375
40072,"FT.4.1","EDU3","45054","csp_8_5","AT2|2","Male",TRUE,15,660.29975965214
40074,"FT.4.2","EDU1-3","45056","csp_2_1","AT1|1","Male",FALSE,33,494.351507678589
40077,"FT.3.2","EDU2","45061","csp_6_9","AT1|2","Female",FALSE,42,650.543374890469
40080,"FT.4.4","EDU2","45062","csp_7_8","AT2|1","Male",FALSE,97,428.038545256014
40081,"FT.1.1","EDU1-8","45063","csp_4_6","AT1|1","Male",FALSE,49,463.094442071861
40082,"FT.4.1","EDU1-2","45063","csp_4_7","AT1|1","Male",FALSE,47,517.132931098188
40083,"FT.4.2","EDU3","45065","csp_8_5","AT2|5","Male",FALSE,48,677.17207992609
40084,"FT.4.1","EDU1-4","45067","csp_5_2","AT1|1","Male",FALSE,27,515.498333291565
40086,"FT.3.2","EDU1-8","45067","csp_4_6","AT1|1","Male",FALSE,31,522.255878976514
40087,"FT.4.1","EDU1-7","45068","csp_3_7","AT1|1","Male",FALSE,45,370.425376699197
40088,"FT.4.1","EDU3","45068","csp_6_5","AT1|1","Male",FALSE,57,432.632183260939
40089,"FT.4.1","EDU3","45068","csp_6_3","AT1|1","Male",FALSE,25,576.707105357855
40090,"FT.4.1","EDU2","45068","csp_5_6","AT1|1","Female",FALSE,47,364.024915534128
40092,"FT.1.2","EDU1-4","45068","csp_8_4","AT2|2","Female",TRUE,22,632.847546973888
40093,"FT.1.2","EDU1-1","45068","csp_7_7","AT2|1","Female",FALSE,69,548.973085447449
40094,"FT.4.1","EDU1-3","45068","csp_6_4","AT1|1","Male",FALSE,38,640.326641351027
40095,"FT.1.1","EDU1-7","45068","csp_4_7","AT1|1","Male",FALSE,31,427.359070331375
40100,"FT.3.2","EDU3","45068","csp_8_5","AT2|2","Male",TRUE,16,656.581418026017
40104,"FT.4.1","EDU1-5","45068","csp_6_3","AT1|1","Male",FALSE,33,502.381884570618
40105,"FT.4.1","EDU1-6","45068","csp_8_4","AT2|2","Female",FALSE,22,557.246641419198
40107,"FT.4.1","EDU1-6","45068","csp_5_2","AT1|1","Male",FALSE,42,327.319939169749
40109,"FT.1.2","EDU1-6","45068","csp_5_2","AT1|1","Female",FALSE,59,270.002686017658
40113,"FT.1.1","EDU1-8","45072","csp_3_4","AT1|1","Male",TRUE,27,308.116562732588
40115,"FT.4.1","EDU1-8","45072","csp_3_4","AT1|1","Female",FALSE,43,341.46050540128
40117,"FT.3.2","EDU1-2","45072","csp_8_4","AT2|2","Male",TRUE,16,754.850671628638
40118,"FT.4.4","EDU1-1","45072","csp_7_8","AT2|1","Female",FALSE,81,520.821103537452
40123,"FT.4.1","EDU1-3","45075","csp_4_3","AT1|1","Female",FALSE,23,378.027087189154
40124,"FT.4.1","EDU2","45075","csp_3_8","AT1|1","Male",FALSE,49,483.022489479042
40125,"FT.4.1","EDU1-4","45075","csp_6_3","AT1|1","Male",FALSE,26,591.584669436878
40127,"FT.4.3","EDU2","45075","csp_2_2","AT1|1","Female",FALSE,85,355.909224931143
40128,"FT.4.4","EDU1-3","45075","csp_7_2","AT2|1","Male",FALSE,64,482.469781374134
40129,"FT.1.1","EDU1-3","45075","csp_8_5","AT2|5","Male",FALSE,55,733.040463243396
40130,"FT.4.4","EDU3","45075","csp_8_5","AT2|4","Female",FALSE,60,588.214500732182
40131,"FT.4.1","EDU1-5","45075","csp_6_7","AT1|1","Male",FALSE,30,720.083490338427
40135,"FT.4.1","EDU3","45075","csp_5_6","AT1|1","Female",FALSE,30,417.579092144425
40139,"FT.1.2","EDU1-4","45082","csp_5_6","AT1|1","Female",FALSE,34,407.676302277261
40140,"FT.4.3","EDU1-5","45082","csp_6_8","AT1|1","Male",FALSE,28,789.501866737293
40146,"FT.4.1","EDU1-2","45082","csp_5_2","AT1|1","Female",FALSE,45,535.762377953172
40147,"FT.1.1","EDU1-1","45084","csp_7_8","AT2|1","Male",FALSE,72,487.205210123373
40148,"FT.1.1","EDU2","45084","csp_8_6","AT2|5","Male",FALSE,63,751.252517910661
40151,"FT.1.2","EDU1-4","45085","csp_8_4","AT2|2","Female",TRUE,21,634.053426155181
40152,"FT.4.1","EDU1-8","45087","csp_3_4","AT1|1","Female",FALSE,36,481.746784609634
40153,"FT.1.2","EDU1-1","45087","csp_7_2","AT2|1","Female",FALSE,74,489.636462183902
40156,"FT.1.2","EDU1-3","45087","csp_8_5","AT2|5","Female",FALSE,46,743.773799753184
40157,"FT.4.2","EDU1-6","45087","csp_8_5","AT2|4","Female",FALSE,28,386.061855578188
40159,"FT.1.2","EDU1-2","45088","csp_7_8","AT2|1","Female",FALSE,79,550.320373231782
40160,"FT.4.2","EDU1-2","45089","csp_2_1","AT1|1","Male",FALSE,42,379.246193904077
40161,"FT.4.3","EDU1-3","45089","csp_2_1","AT1|1","Female",FALSE,61,543.997366485792
40162,"FT.4.2","EDU1-3","45089","csp_6_2","AT1|1","Male",FALSE,53,373.28907309814
40163,"FT.4.1","EDU1-4","45089","csp_5_2","AT1|1","Female",FALSE,47,429.611888572887
